Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro
32,2,29.44,-18.19,0.56,7.27
32,2,27.59,-10.17,2.41,7.27
32,2,30.03,-20.25,-0.03,7.27
32,2,34.79,-42.14,-4.79,7.27
32,2,30.62,-21.77,-0.62,7.27
32,2,30.03,-17.95,-0.03,7.27
32,2,29.30,-16.20,0.70,7.27
32,2,30.62,-21.90,-0.62,7.27
32,2,28.72,-17.47,1.28,7.27
32,2,30.62,-25.67,-0.62,7.27
32,2,30.62,-28.38,-0.62,7.27
32,2,29.30,-22.92,0.70,7.27
32,2,28.86,-20.42,1.14,7.27
32,2,31.06,-31.06,-1.06,7.27
32,2,25.81,-6.45,4.19,7.27
32,2,30.47,-28.33,-0.47,7.27
32,2,30.47,-28.50,-0.47,7.27
32,2,30.62,-29.13,-0.62,7.27
32,2,29.88,-24.54,0.12,7.27
32,2,30.62,-29.13,-0.62,7.27
32,2,33.05,-39.51,-3.05,7.27
32,2,31.21,-31.11,-1.21,7.27
32,2,31.67,-33.62,-1.67,7.27
32,2,30.62,-28.66,-0.62,7.27
32,2,31.06,-31.05,-1.06,7.27
32,2,30.62,-29.13,-0.62,7.27
32,2,31.21,-31.69,-1.21,7.27
32,2,31.06,-29.71,-1.06,7.27
32,2,31.06,-31.05,-1.06,7.27
32,2,31.06,-31.05,-1.06,7.27
32,2,29.88,-25.94,0.12,7.27
32,2,30.62,-27.50,-0.62,7.27
32,2,30.47,-28.03,-0.47,7.27
32,2,29.59,-24.54,0.41,7.27
32,2,29.88,-25.85,0.12,7.27
32,2,25.28,-1.59,4.72,7.27
32,2,28.15,-12.71,1.85,7.27
32,2,30.03,-19.76,-0.03,7.27
32,2,29.88,-18.20,0.12,7.27
32,2,29.88,-18.66,0.12,7.27
32,2,30.03,-18.82,-0.03,7.27
32,2,28.72,-12.87,1.28,7.27
32,2,29.44,-14.78,0.56,7.27
32,2,29.30,-11.25,0.70,7.27
32,2,29.30,-10.01,0.70,7.27
32,2,24.75,12.84,5.25,7.27
32,2,29.30,-4.64,0.70,7.27
32,2,29.44,-1.95,0.56,7.27
32,2,29.88,-0.42,0.12,7.27
32,2,29.44,4.36,0.56,7.27
32,2,24.23,30.94,5.77,7.27
32,2,28.72,13.39,1.28,7.27
32,2,29.44,12.03,0.56,7.27
32,2,30.62,10.82,-0.62,7.27
32,2,30.03,13.43,-0.03,7.27
32,2,30.62,11.30,-0.62,7.27
32,2,31.67,6.89,-1.67,7.27
32,2,29.88,15.11,0.12,7.27
32,2,29.88,15.58,0.12,7.27
32,2,30.03,15.28,-0.03,7.27
32,2,29.30,16.47,0.70,7.27
32,2,29.44,19.62,0.56,7.27
32,2,34.79,-7.16,-4.79,7.27
32,2,28.72,18.09,1.28,7.27
32,2,28.58,14.35,1.42,7.27
32,2,28.86,15.35,1.14,7.27
32,2,27.59,23.21,2.41,7.27
32,2,31.67,9.42,-1.67,7.27
32,2,25.02,43.79,4.98,7.27
32,2,30.62,14.86,-0.62,7.27
32,2,30.47,6.15,-0.47,7.27
32,2,28.01,14.27,1.99,7.27
32,2,29.44,3.85,0.56,7.27
32,2,35.59,-25.64,-5.59,7.27
32,2,31.06,-12.84,-1.06,7.27
32,2,32.74,-27.64,-2.74,7.27
32,2,28.29,-12.02,1.71,7.27
32,2,29.88,-23.23,0.12,7.27
32,2,22.97,7.22,7.03,7.27
32,2,33.52,-37.94,-3.52,7.27
32,2,33.05,-39.47,-3.05,7.27
32,2,28.29,-17.39,1.71,7.27
33,0,24.49,27.49,5.51,7.27
33,0,24.49,31.70,5.51,7.27
33,0,25.02,32.10,4.98,7.27
33,0,26.08,26.96,3.92,7.27
33,0,26.62,24.35,3.38,7.27
33,0,27.04,22.36,2.96,7.27
33,0,28.15,16.98,1.85,7.27
33,0,27.31,21.03,2.69,7.27
33,0,28.15,16.97,1.85,7.27
33,0,28.86,13.53,1.14,7.27
33,0,24.23,35.87,5.77,7.27
33,0,29.44,10.74,0.56,7.27
33,0,31.67,-0.29,-1.67,7.27
33,0,28.15,16.71,1.85,7.27
33,0,31.67,-0.33,-1.67,7.27
33,0,27.73,18.99,2.27,7.27
33,0,27.04,20.97,2.96,7.27
33,0,36.74,-30.93,-6.74,7.27
33,0,35.43,-29.53,-5.43,7.27
33,0,37.40,-43.78,-7.40,7.27
33,0,37.24,-42.98,-7.24,7.27
33,0,32.28,-19.05,-2.28,7.27
33,0,27.59,4.27,2.41,7.27
33,0,27.17,10.13,2.83,7.27
33,0,23.72,28.43,6.28,7.27
33,0,36.57,-34.29,-6.57,7.27
33,0,36.08,-35.70,-6.08,7.27
33,0,37.57,-44.58,-7.57,7.27
33,0,32.89,-21.99,-2.89,7.27
33,0,33.05,-22.74,-3.05,7.27
33,0,28.15,1.53,1.85,7.27
33,0,32.28,-18.35,-2.28,7.27
33,0,28.86,-2.22,1.14,7.27
33,0,28.15,1.53,1.85,7.27
33,0,34.95,-30.47,-4.95,7.27
33,0,24.49,21.25,5.51,7.27
33,0,31.82,-13.88,-1.82,7.27
33,0,32.89,-22.02,-2.89,7.27
33,0,37.07,-42.17,-7.07,7.27
33,0,29.30,-4.52,0.70,7.27
33,0,31.67,-15.96,-1.67,7.27
33,0,26.62,8.82,3.38,7.27
33,0,27.04,9.04,2.96,7.27
33,0,28.86,0.96,1.14,7.27
33,0,33.68,-23.17,-3.68,7.27
33,0,29.44,-5.22,0.56,7.27
33,0,37.40,-43.78,-7.40,7.27
33,0,37.24,-42.98,-7.24,7.27
33,0,24.75,18.17,5.25,7.27
33,0,34.15,-26.62,-4.15,7.27
33,0,31.67,-15.61,-1.67,7.27
33,0,35.76,-35.83,-5.76,7.27
33,0,30.47,-10.28,-0.47,7.27
33,0,35.43,-34.25,-5.43,7.27
33,0,36.08,-37.39,-6.08,7.27
33,0,37.07,-42.18,-7.07,7.27
33,0,36.91,-41.37,-6.91,7.27
33,0,27.59,4.00,2.41,7.27
33,0,32.43,-19.80,-2.43,7.27
33,0,28.72,-1.67,1.28,7.27
33,0,28.58,-0.01,1.42,7.27
33,0,31.82,-16.74,-1.82,7.27
33,0,37.40,-43.78,-7.40,7.27
33,0,34.79,-31.17,-4.79,7.27
33,0,32.89,-22.04,-2.89,7.27
33,0,37.40,-43.77,-7.40,7.27
33,0,32.89,-22.01,-2.89,7.27
33,0,31.21,-13.77,-1.21,7.27
33,0,30.03,-7.27,-0.03,7.27
33,0,31.21,-13.91,-1.21,7.27
33,0,36.74,-40.57,-6.74,7.27
33,0,33.52,-25.06,-3.52,7.27
33,0,32.89,-22.02,-2.89,7.27
33,0,36.08,-37.43,-6.08,7.27
33,0,36.57,-39.83,-6.57,7.27
33,0,26.08,11.51,3.92,7.27
33,0,37.40,-43.82,-7.40,7.27
33,0,32.28,-19.05,-2.28,7.27
33,0,36.08,-37.41,-6.08,7.27
33,0,34.95,-31.92,-4.95,7.27
33,0,37.40,-43.81,-7.40,7.27
33,0,25.28,15.52,4.72,7.27
33,0,31.21,-13.92,-1.21,7.27
33,0,36.08,-37.44,-6.08,7.27
33,0,34.79,-31.18,-4.79,7.27
33,0,32.59,-20.55,-2.59,7.27
33,0,32.89,-22.02,-2.89,7.27
33,0,36.91,-41.42,-6.91,7.27
33,0,27.17,6.07,2.83,7.27
33,0,32.74,-21.30,-2.74,7.27
33,0,28.72,-1.66,1.28,7.27
33,0,29.44,-5.17,0.56,7.27
33,0,30.47,-10.09,-0.47,7.27
33,0,29.88,-7.46,0.12,7.27
33,0,29.88,-7.45,0.12,7.27
33,0,29.88,-7.44,0.12,7.27
33,0,31.52,-15.39,-1.52,7.27
33,0,27.04,6.79,2.96,7.27
33,0,29.59,-4.95,0.41,7.27
33,0,27.04,6.76,2.96,7.27
33,0,21.03,37.78,8.97,7.27
33,0,32.28,-18.81,-2.28,7.27
33,0,30.03,-7.48,-0.03,7.27
33,0,29.44,-3.38,0.56,7.27
33,0,32.28,-17.97,-2.28,7.27
33,0,34.95,-31.92,-4.95,7.27
33,0,28.15,2.13,1.85,7.27
33,0,24.75,18.27,5.25,7.27
33,0,27.17,7.81,2.83,7.27
33,0,30.47,-6.59,-0.47,7.27
33,0,24.36,22.89,5.64,7.27
33,0,34.15,-25.08,-4.15,7.27
33,0,34.15,-28.06,-4.15,7.27
33,0,36.08,-37.40,-6.08,7.27
33,0,31.82,-16.82,-1.82,7.27
33,0,32.89,-22.03,-2.89,7.27
33,1,26.62,18.69,3.38,7.27
33,1,26.62,30.03,3.38,7.27
33,1,26.49,45.41,3.51,7.27
33,1,27.59,44.84,2.41,7.27
33,1,27.59,44.85,2.41,7.27
33,1,28.86,38.64,1.14,7.27
33,1,30.03,32.96,-0.03,7.27
33,1,26.49,50.28,3.51,7.27
33,1,33.99,9.64,-3.99,7.27
33,1,32.89,-0.93,-2.89,7.27
33,1,30.03,1.21,-0.03,7.27
33,1,36.57,-52.23,-6.57,7.27
33,1,29.30,-29.18,0.70,7.27
33,1,32.43,-44.97,-2.43,7.27
33,1,27.59,-18.30,2.41,7.27
33,1,28.29,-15.47,1.71,7.27
33,1,35.43,-41.71,-5.43,7.27
33,1,28.15,-0.73,1.85,7.27
33,1,31.67,-13.31,-1.67,7.27
33,1,32.89,-14.42,-2.89,7.27
33,1,27.04,15.90,2.96,7.27
33,1,28.15,18.43,1.85,7.27
33,1,37.07,-40.48,-7.07,7.27
33,1,35.43,-53.64,-5.43,7.27
33,1,34.15,-53.29,-4.15,7.27
33,1,27.04,-12.04,2.96,7.27
33,1,28.15,-18.76,1.85,7.27
33,1,28.29,-13.55,1.71,7.27
33,1,31.67,-34.50,-1.67,7.27
33,1,27.17,-8.33,2.83,7.27
33,1,28.15,-14.66,1.85,7.27
33,1,34.15,-49.17,-4.15,7.27
33,1,28.15,-18.68,1.85,7.27
33,1,29.88,-29.71,0.12,7.27
33,1,30.03,-31.74,-0.03,7.27
33,1,29.88,-32.44,0.12,7.27
33,1,31.21,-39.03,-1.21,7.27
33,1,32.28,-44.23,-2.28,7.27
33,1,30.62,-36.10,-0.62,7.27
33,1,31.67,-41.24,-1.67,7.27
33,1,30.47,-35.40,-0.47,7.27
33,1,25.81,-9.93,4.19,7.27
33,1,31.06,-38.07,-1.06,7.27
33,1,25.81,-7.46,4.19,7.27
33,1,30.47,-31.35,-0.47,7.27
33,1,30.47,-31.58,-0.47,7.27
33,1,30.62,-34.80,-0.62,7.27
33,1,30.47,-33.43,-0.47,7.27
33,1,30.62,-35.53,-0.62,7.27
33,1,30.47,-35.40,-0.47,7.27
33,1,30.47,-35.41,-0.47,7.27
33,1,31.06,-36.20,-1.06,7.27
33,1,29.44,-29.70,0.56,7.27
33,1,30.47,-34.33,-0.47,7.27
33,1,30.47,-34.51,-0.47,7.27
33,1,30.03,-32.25,-0.03,7.27
33,1,29.44,-29.00,0.56,7.27
33,1,24.75,-2.74,5.25,7.27
33,1,28.01,-16.41,1.99,7.27
33,1,25.28,1.11,4.72,7.27
33,1,29.44,-12.92,0.56,7.27
33,1,29.88,-14.83,0.12,7.27
33,1,29.44,-9.29,0.56,7.27
33,1,29.30,-7.14,0.70,7.27
33,1,24.75,20.25,5.25,7.27
33,1,29.44,-0.57,0.56,7.27
33,1,29.30,2.28,0.70,7.27
33,1,29.44,1.68,0.56,7.27
33,1,29.30,4.04,0.70,7.27
33,1,30.03,0.98,-0.03,7.27
33,1,29.88,2.66,0.12,7.27
33,1,30.03,7.21,-0.03,7.27
33,1,30.03,7.66,-0.03,7.27
33,1,30.47,10.13,-0.47,7.27
33,1,30.03,11.77,-0.03,7.27
33,1,33.05,-5.55,-3.05,7.27
33,1,31.06,2.84,-1.06,7.27
33,1,30.03,5.64,-0.03,7.27
33,1,29.88,6.65,0.12,7.27
33,1,30.62,5.23,-0.62,7.27
33,1,31.67,-0.59,-1.67,7.27
33,1,24.75,35.45,5.25,7.27
33,1,29.44,11.08,0.56,7.27
33,1,34.15,-11.81,-4.15,7.27
33,1,27.31,25.42,2.69,7.27
33,1,37.07,-24.87,-7.07,7.27
33,1,28.15,30.83,1.85,7.27
33,1,25.02,42.25,4.98,7.27
33,1,29.15,20.26,0.85,7.27
33,1,37.40,-34.33,-7.40,7.27
33,1,26.90,23.04,3.10,7.27
33,1,37.40,-48.63,-7.40,7.27
33,1,37.40,-69.14,-7.40,7.27
33,1,37.40,-69.14,-7.40,7.27
33,1,33.52,-50.24,-3.52,7.27
33,1,25.68,-5.38,4.32,7.27
33,1,30.03,-33.09,-0.03,7.27
33,1,31.06,-36.93,-1.06,7.27
33,1,31.06,-38.25,-1.06,7.27
33,1,31.67,-41.15,-1.67,7.27
33,1,31.21,-39.00,-1.21,7.27
33,1,31.06,-38.28,-1.06,7.27
33,1,30.47,-31.32,-0.47,7.27
33,1,29.30,-24.68,0.70,7.27
33,1,31.06,-38.29,-1.06,7.27
33,1,23.72,2.84,6.28,7.27
33,1,28.86,-19.45,1.14,7.27
33,1,27.87,-21.27,2.13,7.27
33,1,28.15,-20.68,1.85,7.27
33,1,32.28,-39.02,-2.28,7.27
33,1,27.17,-9.14,2.83,7.27
33,1,27.04,-4.28,2.96,7.27
33,1,25.68,9.32,4.32,7.27
33,1,26.08,13.44,3.92,7.27
33,1,24.49,36.26,5.51,7.27
33,1,24.49,49.42,5.51,7.27
33,2,21.38,38.89,8.62,7.27
33,2,25.68,28.19,4.32,7.27
33,2,26.08,30.76,3.92,7.27
33,2,26.49,29.01,3.51,7.27
33,2,27.17,26.16,2.83,7.27
33,2,27.59,24.35,2.41,7.27
33,2,27.73,23.81,2.27,7.27
33,2,27.59,24.41,2.41,7.27
33,2,27.59,24.40,2.41,7.27
33,2,28.86,18.29,1.14,7.27
33,2,31.67,6.67,-1.67,7.27
33,2,28.29,21.42,1.71,7.27
33,2,36.57,-15.46,-6.57,7.27
33,2,27.17,26.16,2.83,7.27
33,2,34.15,-4.49,-4.15,7.27
33,2,35.59,-13.40,-5.59,7.27
33,2,31.67,0.42,-1.67,7.27
33,2,37.40,-34.17,-7.40,7.27
33,2,37.40,-44.35,-7.40,7.27
33,2,37.40,-45.47,-7.40,7.27
33,2,36.57,-42.01,-6.57,7.27
33,2,27.04,1.72,2.96,7.27
33,2,31.67,-17.24,-1.67,7.27
33,2,33.05,-24.68,-3.05,7.27
33,2,36.57,-41.97,-6.57,7.27
33,2,31.67,-21.27,-1.67,7.27
33,2,25.02,8.28,4.98,7.27
33,2,23.98,15.59,6.02,7.27
33,2,28.86,-4.22,1.14,7.27
33,2,27.17,3.70,2.83,7.27
33,2,28.01,4.12,1.99,7.27
33,2,27.59,2.52,2.41,7.27
33,2,34.95,-32.25,-4.95,7.27
33,2,36.08,-39.90,-6.08,7.27
33,2,33.05,-27.06,-3.05,7.27
33,2,33.52,-29.08,-3.52,7.27
33,2,30.47,-16.21,-0.47,7.27
33,2,31.21,-19.36,-1.21,7.27
33,2,27.04,-0.35,2.96,7.27
33,2,29.44,-6.63,0.56,7.27
33,2,24.36,16.66,5.64,7.27
33,2,31.67,-10.38,-1.67,7.27
33,2,25.95,10.39,4.05,7.27
33,2,36.57,-33.91,-6.57,7.27
33,2,30.32,-14.79,-0.32,7.27
33,2,32.28,-23.76,-2.28,7.27
33,2,24.11,12.92,5.89,7.27
33,2,29.30,-10.25,0.70,7.27
33,2,29.15,-10.36,0.85,7.27
33,2,36.91,-43.35,-6.91,7.27
33,2,37.40,-45.48,-7.40,7.27
33,2,35.76,-38.51,-5.76,7.27
33,2,36.41,-41.32,-6.41,7.27
33,2,28.29,-6.50,1.71,7.27
33,2,29.88,-13.66,0.12,7.27
33,2,26.76,3.12,3.24,7.27
33,2,29.44,-6.13,0.56,7.27
33,2,34.79,-34.39,-4.79,7.27
33,2,37.40,-45.49,-7.40,7.27
33,2,33.68,-29.70,-3.68,7.27
33,2,37.40,-45.47,-7.40,7.27
33,2,35.43,-37.12,-5.43,7.27
33,2,31.21,-19.37,-1.21,7.27
33,2,30.47,-12.87,-0.47,7.27
33,2,31.06,-16.25,-1.06,7.27
33,2,34.31,-32.41,-4.31,7.27
33,2,28.01,-5.18,1.99,7.27
33,2,29.44,-11.04,0.56,7.27
33,2,33.52,-29.04,-3.52,7.27
33,2,26.49,2.92,3.51,7.27
33,2,36.08,-39.89,-6.08,7.27
33,2,29.30,-9.35,0.70,7.27
33,2,30.62,-15.06,-0.62,7.27
33,2,31.06,-18.44,-1.06,7.27
33,2,27.87,-3.32,2.13,7.27
33,2,37.07,-44.06,-7.07,7.27
33,2,27.73,-1.22,2.27,7.27
33,2,31.82,-20.46,-1.82,7.27
33,2,28.01,-5.26,1.99,7.27
33,2,26.90,2.33,3.10,7.27
33,2,23.85,15.19,6.15,7.27
33,2,33.52,-27.68,-3.52,7.27
33,2,29.44,-6.85,0.56,7.27
33,2,30.47,-12.29,-0.47,7.27
33,2,24.23,14.58,5.77,7.27
33,2,36.41,-41.28,-6.41,7.27
33,2,30.03,-14.29,-0.03,7.27
33,2,31.21,-18.92,-1.21,7.27
33,2,36.74,-42.74,-6.74,7.27
33,2,32.74,-25.81,-2.74,7.27
33,2,32.28,-23.82,-2.28,7.27
33,2,28.86,-8.06,1.14,7.27
33,2,28.86,-8.76,1.14,7.27
33,2,35.27,-36.26,-5.27,7.27
33,2,28.15,-5.39,1.85,7.27
33,2,36.57,-42.04,-6.57,7.27
33,2,33.68,-29.74,-3.68,7.27
33,2,36.57,-42.07,-6.57,7.27
33,2,31.21,-19.36,-1.21,7.27
33,2,32.28,-23.48,-2.28,7.27
33,2,35.43,-37.18,-5.43,7.27
33,2,30.03,-13.68,-0.03,7.27
33,2,36.74,-42.00,-6.74,7.27
33,2,28.15,-5.39,1.85,7.27
33,2,37.91,-47.69,-7.91,7.27
33,2,32.89,-26.46,-2.89,7.27
33,2,28.29,-4.72,1.71,7.27
33,2,32.89,-22.41,-2.89,7.27
33,2,32.89,-25.39,-2.89,7.27
33,2,33.52,-24.98,-3.52,7.27
33,2,26.08,8.77,3.92,7.27
33,2,30.62,-9.79,-0.62,7.27
33,2,35.43,-32.44,-5.43,7.27
33,2,37.24,-41.71,-7.24,7.27
33,2,37.07,-44.09,-7.07,7.27
34,0,26.08,20.49,3.92,7.27
34,0,21.86,50.64,8.14,7.27
34,0,26.49,34.24,3.51,7.27
34,0,27.04,31.57,2.96,7.27
34,0,28.15,26.13,1.85,7.27
34,0,29.59,19.11,0.41,7.27
34,0,28.15,26.13,1.85,7.27
34,0,24.62,43.35,5.38,7.27
34,0,31.97,5.61,-1.97,7.27
34,0,28.15,24.69,1.85,7.27
34,0,28.86,22.63,1.14,7.27
34,0,32.89,0.52,-2.89,7.27
34,0,35.43,-20.52,-5.43,7.27
34,0,37.40,-42.89,-7.40,7.27
34,0,36.08,-45.17,-6.08,7.27
34,0,34.15,-37.36,-4.15,7.27
34,0,31.82,-22.25,-1.82,7.27
34,0,27.73,2.11,2.27,7.27
34,0,27.04,10.51,2.96,7.27
34,0,36.57,-40.06,-6.57,7.27
34,0,36.08,-42.52,-6.08,7.27
34,0,32.43,-28.93,-2.43,7.27
34,0,34.79,-40.46,-4.79,7.27
34,0,31.67,-25.22,-1.67,7.27
34,0,31.82,-26.00,-1.82,7.27
34,0,32.89,-29.88,-2.89,7.27
34,0,29.44,-11.24,0.56,7.27
34,0,36.41,-48.41,-6.41,7.27
34,0,34.79,-40.51,-4.79,7.27
34,0,28.58,-9.05,1.42,7.27
34,0,37.40,-52.88,-7.40,7.27
34,0,23.47,20.40,6.53,7.27
34,0,29.88,-15.29,0.12,7.27
34,0,30.03,-16.57,-0.03,7.27
34,0,32.28,-28.25,-2.28,7.27
34,0,31.21,-22.20,-1.21,7.27
34,0,35.43,-43.62,-5.43,7.27
34,0,30.62,-19.90,-0.62,7.27
34,0,33.52,-34.29,-3.52,7.27
34,0,33.52,-33.65,-3.52,7.27
34,0,28.86,-10.35,1.14,7.27
34,0,32.28,-27.71,-2.28,7.27
34,0,30.62,-20.10,-0.62,7.27
34,0,36.57,-49.22,-6.57,7.27
34,0,30.03,-16.43,-0.03,7.27
34,0,32.89,-31.23,-2.89,7.27
34,0,30.03,-17.22,-0.03,7.27
34,0,33.68,-35.05,-3.68,7.27
34,0,31.67,-24.46,-1.67,7.27
34,0,29.15,-12.63,0.85,7.27
34,0,31.06,-22.30,-1.06,7.27
34,0,31.82,-25.98,-1.82,7.27
34,0,32.89,-31.24,-2.89,7.27
34,0,31.21,-23.03,-1.21,7.27
34,0,31.06,-22.29,-1.06,7.27
34,0,30.62,-19.93,-0.62,7.27
34,0,32.89,-31.24,-2.89,7.27
34,0,31.82,-25.99,-1.82,7.27
34,0,34.15,-37.36,-4.15,7.27
34,0,31.06,-22.30,-1.06,7.27
34,0,31.82,-25.98,-1.82,7.27
34,0,33.52,-34.29,-3.52,7.27
34,0,31.82,-25.98,-1.82,7.27
34,0,32.28,-28.22,-2.28,7.27
34,0,31.21,-23.03,-1.21,7.27
34,0,33.52,-34.29,-3.52,7.27
34,0,31.06,-22.29,-1.06,7.27
34,0,31.67,-25.25,-1.67,7.27
34,0,31.06,-22.30,-1.06,7.27
34,0,31.67,-25.25,-1.67,7.27
34,0,31.06,-22.30,-1.06,7.27
34,0,31.06,-22.29,-1.06,7.27
34,0,31.67,-25.24,-1.67,7.27
34,0,31.21,-23.03,-1.21,7.27
34,0,31.06,-22.30,-1.06,7.27
34,0,33.05,-32.00,-3.05,7.27
34,0,31.67,-25.24,-1.67,7.27
34,0,30.62,-20.11,-0.62,7.27
34,0,30.47,-19.39,-0.47,7.27
34,0,31.21,-23.03,-1.21,7.27
34,0,30.62,-17.85,-0.62,7.27
34,0,29.15,-10.70,0.85,7.27
34,0,31.67,-24.26,-1.67,7.27
34,0,31.06,-21.87,-1.06,7.27
34,0,29.88,-16.47,0.12,7.27
34,0,31.06,-22.30,-1.06,7.27
34,0,30.77,-20.84,-0.77,7.27
34,0,29.88,-14.86,0.12,7.27
34,0,25.68,7.04,4.32,7.27
34,0,30.47,-17.42,-0.47,7.27
34,0,30.62,-19.05,-0.62,7.27
34,0,30.62,-20.11,-0.62,7.27
34,0,30.47,-19.34,-0.47,7.27
34,0,30.62,-20.11,-0.62,7.27
34,0,30.47,-18.34,-0.47,7.27
34,0,30.03,-14.60,-0.03,7.27
34,0,29.88,-14.33,0.12,7.27
34,0,30.03,-13.66,-0.03,7.27
34,0,29.88,-9.70,0.12,7.27
34,0,29.44,-5.56,0.56,7.27
34,0,24.88,18.75,5.12,7.27
34,0,30.03,-6.37,-0.03,7.27
34,0,30.03,-6.92,-0.03,7.27
34,0,30.62,-8.16,-0.62,7.27
34,0,30.47,-5.48,-0.47,7.27
34,0,32.12,-14.69,-2.12,7.27
34,0,30.47,-5.26,-0.47,7.27
34,0,30.03,-2.11,-0.03,7.27
34,0,26.35,17.09,3.65,7.27
34,0,31.06,-6.39,-1.06,7.27
34,0,30.62,-4.75,-0.62,7.27
34,0,30.47,-5.80,-0.47,7.27
34,0,30.47,-6.41,-0.47,7.27
34,0,30.62,-7.48,-0.62,7.27
34,0,29.30,-1.83,0.70,7.27
34,1,26.08,21.84,3.92,7.14
34,1,26.08,37.10,3.92,7.14
34,1,26.76,46.98,3.24,7.14
34,1,26.22,55.95,3.78,7.14
34,1,28.29,45.95,1.71,7.14
34,1,28.72,43.86,1.28,7.14
34,1,25.54,59.20,4.46,7.14
34,1,30.47,35.11,-0.47,7.14
34,1,30.03,37.55,-0.03,7.14
34,1,37.40,-13.77,-7.40,7.14
34,1,37.40,-34.98,-7.40,7.14
34,1,33.05,-34.00,-3.05,7.14
34,1,35.43,-62.90,-5.43,7.14
34,1,31.21,-37.71,-1.21,7.14
34,1,27.73,-14.64,2.27,7.14
34,1,32.12,-21.39,-2.12,7.14
34,1,24.62,27.72,5.38,7.14
34,1,37.07,-35.50,-7.07,7.14
34,1,37.40,-65.03,-7.40,7.14
34,1,29.88,-37.06,0.12,7.14
34,1,26.62,-18.92,3.38,7.14
34,1,30.62,-37.71,-0.62,7.14
34,1,29.44,-33.44,0.56,7.14
34,1,32.28,-48.72,-2.28,7.14
34,1,30.03,-36.30,-0.03,7.14
34,1,29.44,-32.50,0.56,7.14
34,1,31.06,-41.64,-1.06,7.14
34,1,30.03,-36.94,-0.03,7.14
34,1,29.30,-33.82,0.70,7.14
34,1,30.62,-40.71,-0.62,7.14
34,1,30.47,-39.67,-0.47,7.14
34,1,30.03,-37.87,-0.03,7.14
34,1,29.88,-36.50,0.12,7.14
34,1,29.88,-35.39,0.12,7.14
34,1,29.44,-32.29,0.56,7.14
34,1,29.30,-30.26,0.70,7.14
34,1,29.44,-29.52,0.56,7.14
34,1,28.72,-23.51,1.28,7.14
34,1,28.86,-20.35,1.14,7.14
34,1,28.72,-12.52,1.28,7.14
34,1,28.44,-3.36,1.56,7.14
34,1,28.72,-0.34,1.28,7.14
34,1,28.86,2.93,1.14,7.14
34,1,28.72,12.76,1.28,7.14
34,1,24.36,41.57,5.64,7.14
34,1,29.30,22.05,0.70,7.14
34,1,30.03,19.00,-0.03,7.14
34,1,30.03,20.22,-0.03,7.14
34,1,29.88,22.15,0.12,7.14
34,1,30.03,21.45,-0.03,7.14
34,1,29.88,20.05,0.12,7.14
34,1,31.21,12.71,-1.21,7.14
34,1,30.47,11.20,-0.47,7.14
34,1,28.15,25.48,1.85,7.14
34,1,37.40,-28.85,-7.40,7.14
34,1,26.49,37.42,3.51,7.14
34,1,34.15,1.08,-4.15,7.14
34,1,26.08,36.71,3.92,7.14
34,1,31.82,9.50,-1.82,7.14
34,1,36.74,-40.98,-6.74,7.14
34,1,37.07,-58.60,-7.07,7.14
34,1,37.07,-68.56,-7.07,7.14
34,1,36.91,-70.96,-6.91,7.14
34,1,32.89,-51.65,-2.89,7.14
34,1,36.57,-69.25,-6.57,7.14
34,1,31.67,-45.79,-1.67,7.14
34,1,35.43,-63.88,-5.43,7.14
34,1,28.86,-30.46,1.14,7.14
34,1,34.15,-57.73,-4.15,7.14
34,1,31.82,-46.50,-1.82,7.14
34,1,30.03,-37.87,-0.03,7.14
34,1,31.21,-41.77,-1.21,7.14
34,1,32.28,-48.62,-2.28,7.14
34,1,30.62,-38.87,-0.62,7.14
34,1,31.67,-45.77,-1.67,7.14
34,1,25.95,-15.15,4.05,7.14
34,1,31.06,-42.87,-1.06,7.14
34,1,31.21,-43.59,-1.21,7.14
34,1,30.47,-40.00,-0.47,7.14
34,1,30.62,-40.24,-0.62,7.14
34,1,30.03,-37.60,-0.03,7.14
34,1,29.88,-37.07,0.12,7.14
34,1,29.88,-36.95,0.12,7.14
34,1,29.88,-35.73,0.12,7.14
34,1,29.44,-32.18,0.56,7.14
34,1,29.30,-28.96,0.70,7.14
34,1,29.44,-28.33,0.56,7.14
34,1,28.72,-21.78,1.28,7.14
34,1,28.72,-17.28,1.28,7.14
34,1,28.15,-8.64,1.85,7.14
34,1,28.72,-6.98,1.28,7.14
34,1,28.86,1.49,1.14,7.14
34,1,28.15,9.97,1.85,7.14
34,1,28.29,19.01,1.71,7.14
34,1,28.86,24.50,1.14,7.14
34,1,28.86,30.50,1.14,7.14
34,1,28.72,40.67,1.28,7.14
34,1,24.36,64.89,5.64,7.14
34,1,29.44,40.43,0.56,7.14
34,1,29.30,41.13,0.70,7.14
34,1,29.44,40.43,0.56,7.14
34,1,28.58,44.60,1.42,7.14
34,1,30.77,33.13,-0.77,7.14
34,1,30.17,35.43,-0.17,7.14
34,1,28.01,45.29,1.99,7.14
34,1,27.04,51.98,2.96,7.14
34,1,26.62,54.01,3.38,7.14
34,1,28.29,45.95,1.71,7.14
34,1,33.52,6.49,-3.52,7.14
34,1,37.40,-39.30,-.40,7.14
34,1,37.40,-65.25,-7.40,7.14
34,1,37.40,-73.37,-7.40,7.14
